station_pk,name,x,y,altitude,priority,private,has_measurement,has_warnregion,country,active
03063,Aviemore,4021.80012,3128.5494,228,9,0,0,0,United Kingdom,1
03065,Cairngorm,4088.49984,3177.3006,1245,9,0,0,0,United Kingdom,1
P0210,Damme,8327.99988,5670,63,7,0,0,1,Germany,1
P0211,Langwarden,8394.00012,5076.0,8,7,0,0,1,Germany,1
P0212,Pulheim,7728.000012,6480,46,7,0,0,1,Germany,1
P0213,Kerpen,7799.99994,6552.0009,100,7,0,0,1,Germany,1
03094,Rosehearty,4636.8,2862.0,4,9,0,0,0,United Kingdom,1
P0214,Troisdorf,7979.99994,6570.00072,50,7,0,0,1,Germany,1
03114,St. Angelo/UK,3431.999988,3554.99928,4,9,0,0,0,United Kingdom,1
P0215,Meckenheim,7931.999988,6687.0009,180,7,0,0,1,Germany,1
P0216,Linnich,7650,6488.99964,67,7,0,0,1,Germany,1
03140,Glasgow,3804.084,3849.174,8,9,0,0,0,United Kingdom,1
03154,Dumfries,4086,4293.0,16,9,0,0,0,United Kingdom,1
P0217,Aldenhoven,7661.999988,6534.0,70,7,0,0,1,Germany,1
03160,Edinburgh,4194,3807.0,41,9,0,0,0,United Kingdom,1
P0218,Mechernich,7794.0,6705.00072,300,7,0,0,1,Germany,1
P0219,Wiesdorf,7914.000096,6480,45,7,0,0,1,Germany,1
03204,Isle of Man-Flugh.,3732.50016,4813.94988,17,6,1,1,0,United Kingdom,1
P022,Ostheim/Rhön,9079.55136,6774.94368,312,5,0,1,1,Germany,1
03235,Boltshope Park,4650.000012,4419.00036,434,9,0,0,0,United Kingdom,1
03245,Newcastle-Flugh.,4793.999976,4302.00018,81,9,0,0,0,United Kingdom,1
03246,Newcastle,4793.999976,4302.00018,80,9,0,0,0,United Kingdom,1
P0220,Opladen,7920,6471.00036,57,7,0,0,1,Germany,1
P0221,Schlebusch,7943.999976,6462.00018,100,7,0,0,1,Germany,1
03262,Tynemouth,4890.000024,4311.00036,30,9,0,0,0,United Kingdom,1
03265,Topcliffe,4899.6,4749.44958,25,9,0,0,0,United Kingdom,1
03266,Linton-on-Ouse,4949.60004,4835.55042,16,9,0,0,0,United Kingdom,1
03275,Loftus Samos,5089.10004,4556.0988,158,9,0,0,0,United Kingdom,1
P0222,Rheindorf,7896.000024,6453.0,47,7,0,0,1,Germany,1
03302,Valley,3766.85028,5263.55604,11,7,1,1,0,United Kingdom,1
03313,Rhyl,4136.79996,5260.04982,77,9,0,0,0,United Kingdom,1
03318,Blackpool,4306.212,4980.798,10,9,0,0,0,United Kingdom,1
P0223,Leichlingen,7926.00012,6417.0009,166,7,0,0,1,Germany,1
03334,Manchester,4583.999988,5211.0,78,9,0,0,0,United Kingdom,1
03347,Leeds,4842,4968.0,47,9,0,0,0,United Kingdom,1
P0224,Baesweiler,7626.000024,6534.0,110,7,0,0,1,Germany,1
03377,Waddington,5211.60012,5305.34988,68,7,1,1,0,United Kingdom,1
P0225,Bergheim,7787.99988,6524.99928,70,7,0,0,1,Germany,1
03385,Donna Nook,5455.00008,5143.64904,8,9,0,0,0,United Kingdom,1
P0226,Berg. Gladbach,7962.00012,6488.99964,162,7,0,0,1,Germany,1
P0227,Königswinter,7986.000024,6659.99928,80,7,0,0,1,Germany,1
03453,Cottesmore,5166,5543.99964,138,9,0,0,0,United Kingdom,1
03462,Wittering,5234.00004,5609.8494,84,7,1,1,0,United Kingdom,1
P0228,Eitorf,8076.000024,6606.00036,89,7,0,0,1,Germany,1
03492,Norwich,5868,5597.9991,14,9,0,0,0,United Kingdom,1
03495,Coltishall,5886.0,5526.00036,20,9,0,0,0,United Kingdom,1
03496,Hemsby,6006.000024,5570.99964,13,9,0,0,0,United Kingdom,1
03499,Sm. Knoll,6228,5552.99982,5,9,0,0,0,United Kingdom,1
03502,Aberporth,3754.40004,5864.70132,133,7,1,1,0,United Kingdom,1
03503,Trawscoed,3978.69984,5754.15036,63,9,0,0,0,United Kingdom,1
P0229,Reken,7931.999988,6030.00072,70,7,0,0,1,Germany,1
03534,Birmingham,4770,5697.0,93,9,0,0,0,United Kingdom,1
P0230,Ascheberg,8142.00012,6057.00018,75,7,0,0,1,Germany,1
03590,Wattisham,5744.7,5873.0994,87,7,1,1,0,United Kingdom,1
P0231,Halle/NRW,8412.00012,5904.00036,105,7,0,0,1,Germany,1
P0232,Schloss Holte,8514,5994.0,130,7,0,0,1,Germany,1
03647,Little Rissington,4790.49984,6015.29868,215,9,0,0,0,United Kingdom,1
03649,Brize Norton,4831.93728,6070.42512,88,9,0,0,0,United Kingdom,1
03672,Northolt,5249.90016,6183.7506,38,9,0,0,0,United Kingdom,1
03683,Stansted,5483.9999988,6002.9991,106,9,0,0,0,United Kingdom,1
03707,Chivenor,3906.52344,6431.8968,6,9,0,0,0,United Kingdom,1
03715,Cardiff-Wales,4194,6264.0,67,9,0,0,0,United Kingdom,1
03726,Bristol-Met.,4464,6226.2,11,9,0,0,0,United Kingdom,1
P0233,Bünde,8489.99988,5832.0,61,7,0,0,1,Germany,1
P0234,Erwitte,8399.99988,6147.0009,106,7,0,0,1,Germany,1
03768,Farnborough,5121.9,6328.8,65,9,0,0,0,United Kingdom,1
P0247,Wiesensteig,8862.00012,7812.00018,756,7,0,0,1,Germany,1
03776,London-Gatwick-Flugh.,5333.9999976,6399.0,62,9,0,0,0,United Kingdom,1
03779,London Weath.C.,5364,6199.2,43,9,0,0,0,United Kingdom,1
P0248,Besigheim-Tal,8880.00012,7560,202,7,0,0,1,Germany,1
03797,Manston,5880.80016,6292.9494,44,7,1,1,0,United Kingdom,1
03803,Scilly,3133.50012,7066.20024,31,9,0,0,0,United Kingdom,1
P0249,Schorndorf,8825.99976,7677.00018,328,7,0,0,1,Germany,1
03809,Culdrose,3507.444,6974.49582,78,9,0,0,0,United Kingdom,1
03817,St.Mawgan,3600,6785.99964,103,9,0,0,0,United Kingdom,1
P0250,Krautheim,8772.00012,7442.99982,298,7,0,0,1,Germany,1
P0251,Sulzbach,8820,7794.00036,360,7,0,0,1,Germany,1
03853,Yeovilton,4448.59992,6476.5494,23,7,1,1,0,United Kingdom,1
03862,Bournemouth-Flugh.,4739.00004,6599.09916,11,9,0,0,0,United Kingdom,1
03865,Southampton,4896,6534.0,9,9,0,0,0,United Kingdom,1
03866,St.Catherine's,4933.10016,6709.19868,16,9,0,0,0,United Kingdom,1
03882,Herstmonceux,5513.94,6538.914,52,9,0,0,0,United Kingdom,1
03890,Oxford,4943.999988,6075,68,9,0,0,0,United Kingdom,1
P0252,Billigheim,8735.99976,7371.0,290,7,0,0,1,Germany,1
P0253,Loßburg,8435.88,7874.82,347,7,0,0,1,Germany,1
03903,St.Angelo,2645.316,4644.756,47,9,0,0,0,United Kingdom,1
03908,Ballykelly,2873.99988,4284.00036,2,9,0,0,0,United Kingdom,1
03914,Portrush,3006,4212.0,8,9,0,0,0,United Kingdom,1
P0254,Kirchzarten,8262,8117.99982,388,7,0,0,1,Germany,1
03930,Liverpool,4367.999952,5220.00072,26,9,0,0,0,United Kingdom,1
03953,Valentia,1713.25584,5973.318,25,7,1,1,0,Ireland,1
P0255,Endingen,8172,8027.9991,186,7,0,0,1,Germany,1
03957,Rosslare,3119.99994,5805,23,9,0,0,0,Ireland,1
03958,Coventry,4866.000012,5742.0009,82,9,0,0,0,Ireland,1
03960,Kilkenny,2783.99988,5579.99928,63,9,0,0,0,Ireland,1
03961,Carlow Oak Park,2910.6036,5474.92176,61,9,0,0,0,Ireland,1
P0256,Ottenhöfen,8335.521,7794.16236,311,7,0,0,1,Germany,1
P0258,Jestetten,8484.00012,8289,470,7,0,0,1,Germany,1
03971,Mullingar,2749.72392,5109.98382,101,9,0,0,0,Ireland,1
03976,Belmullet,1797.50016,4737.15,9,7,1,1,0,Ireland,1
03980,Malin Head,2757.84768,4119.11298,20,7,1,1,0,Ireland,1
P0259,Mössingen,8645.99976,7973.99964,475,7,0,0,1,Germany,1
P0260,Dorndorf,9011.88,7947.18,461,7,0,0,1,Germany,1
P0261,Gammertingen,8682.00012,8027.9991,659,7,0,0,1,Germany,1
06011,Faroeer,2964.70008,527.549760000002,54,9,0,0,0,Faroeer Islands,1
P0262,Wolfratshausen,9510.00012,8190.00072,577,7,0,0,1,Germany,1
06041,Skagen,9227.45628,2842.2468,3,9,0,0,0,Denmark,1
06052,Thyboron,8357.4,3398.3982,3,9,0,0,0,Denmark,1
P0263,Pfaffenhofen,9468,7938.0,428,7,0,0,1,Germany,1
06062,Skive,8702.28,3482.892,23,9,0,0,0,Denmark,1
P0264,Bruckmühl,9691.56,8167.5,512,7,0,0,1,Germany,1
06078,Anholt,9558,3402.0,7,9,0,0,0,Denmark,1
06080,Esbjerg,8482.70016,4034.84922,29,9,0,0,0,Denmark,1
06104,Billund,8700.3,3921.44976,70,9,0,0,0,Denmark,1
06110,Skrydstrup,8734.79988,4198.35042,43,9,0,0,0,Denmark,1
06119,Kegnaes,8995.70016,4399.4988,16,9,0,0,0,Denmark,1
P0265,Inning/Ammersee,9389.99988,8082.00018,550,7,0,0,1,Germany,1
06160,Vaerloese,9838.8,3904.2,18,9,0,0,0,Denmark,1
06169,Gniben,9460.19988,3775.5018,13,9,0,0,0,Denmark,1
06170,Roskilde,9769.10004,4003.0497,44,9,0,0,0,Denmark,1
P0266,Künzing,10098,7892.9991,309,7,0,0,1,Germany,1
06190,Rönne/Bornh.,10709.79984,4283.3988,16,9,0,0,0,Denmark,1
P0267,Obernzenn,9095.99976,7407.00018,400,7,0,0,1,Germany,1
06235,Kooy,7121.1996,5439.4524,0,7,1,1,0,Netherlands,1
P0268,Fischach,9137.99988,8009.99928,490,7,0,0,1,Germany,1
06242,Vlieland,7171.49988,5270.4,11,9,0,0,0,Netherlands,1
06250,Terschelling,7278.000012,5202.0009,26,9,0,0,0,Netherlands,1
06260,De Bilt,7264.6992,5886.5994,2,9,0,0,0,Netherlands,1
06270,Leeuwarden,7470.6012,5279.5476,1,7,1,1,0,Netherlands,1
06275,Deelen,7513.9992,5910.4512,48,9,0,0,0,Netherlands,1
06279,Hoogeveen,7766.3016,5535.5994,12,9,0,0,0,Netherlands,1
06280,Groningen,7770.4992,5333.2506,4,9,0,0,0,Netherlands,1
06290,Twenthe,7880.6988,5792.5476,35,7,1,1,0,Netherlands,1
06310,Vlissingen,6694.4988,6241.6494,8,9,0,0,0,Netherlands,1
06330,Hoek v.Holl.,6883.8012,5944.8006,13,9,0,0,0,Netherlands,1
P0269,Lauingen,9090,7920.00072,439,7,0,0,1,Germany,1
06350,Gilze Rijen,7176.7008,6174.9,11,9,0,0,0,Netherlands,1
P0273,Helmbrechts,9617.99976,6893.99964,617,7,0,0,1,Germany,1
06375,Volkel,7454.4012,6124.5018,22,7,1,1,0,Netherlands,1
P0274,Bliesransbach,7950.00006,7469.99928,350,7,0,0,1,Germany,1
P0275,Heusweiler,7902,7371.0,300,7,0,0,1,Germany,1
06431,Gent,6769.50012,6382.49922,10,9,0,0,0,Belgium,1
06449,Charleroi,6998.4,6774.75036,187,9,0,0,0,Belgium,1
06450,Antwerpen,7004.80008,6377.25042,12,9,0,0,0,Belgium,1
06451,Bruessel,7029.79992,6535.9494,55,9,0,0,0,Belgium,1
06456,Florennes,7075.10016,6893.40024,279,9,0,0,0,Belgium,1
06458,Beauvechain,7114.79988,6617.39976,105,9,0,0,0,Belgium,1
06476,St. Hubert,7345.40004,6998.9994,563,3,1,1,0,Belgium,1
06478,Bierset,7364.00016,6671.25072,178,9,0,0,0,Belgium,1
06479,Kleine Brogel,7366.60008,6388.80048,55,9,0,0,0,Belgium,1
06490,Spa-La Sauveniere,7527.6,6761.5506,470,9,0,0,0,Belgium,1
06496,Elsenborn,7625.30004,6759.59904,564,9,0,0,0,Belgium,1
P0276,Perl,7697.99988,7307.99982,300,7,0,0,0,Germany,1
06601,Basel,8130.09996,8347.8006,316,7,0,0,0,Switzerland,1
06604,Neuchatel,7903.116,8640,485,9,0,0,0,Switzerland,1
P0277,Wadern,7877.99988,7272.00018,275,7,0,0,1,Germany,1
06612,La Chaux d.Fonds,7845.22368,8595.19242,1018,9,0,0,0,Switzerland,1
06616,Fahy,7898.79996,8411.0994,596,9,0,0,0,Switzerland,1
06620,Schaffhausen,8503.2,8267.5512,437,9,0,0,0,Switzerland,1
06628,Plaffeien-Oberh.,8015.83992,8776.24632,1042,9,0,0,0,Switzerland,1
06630,Bern,8101.90008,8690.69898,510,7,0,0,0,Switzerland,1
06631,Bern-Liebefeld,8087.00004,8644.95018,565,9,0,0,0,Switzerland,1
06633,Buchs-Suhr,8308.59984,8432.3997,387,9,0,0,0,Switzerland,1
06643,Wynau,8203.5,8502.3,422,9,0,0,0,Switzerland,1
06650,Luzern,8388.29988,8620.3494,456,9,0,0,0,Switzerland,1
06659,Pilatus,8370.79992,8651.3994,2106,9,0,0,0,Switzerland,1
06660,Zürich-Stadt,8483.69988,8436.00042,556,9,0,0,0,Switzerland,1
06666,Leibstadt(KKW),8347.79988,8317.5012,341,9,0,0,0,Switzerland,1
P0278,Saarbrücken-Wick.,7956.0,7452.0,290,7,0,0,1,Germany,1
06672,Altdorf/CH,8503.8498,8700.97842,449,9,0,0,0,Switzerland,1
06679,Taenikon,8605.764,8380.854,536,9,0,0,0,Switzerland,1
06680,Säntis,8763.69996,8505.30078,2490,7,1,1,0,Switzerland,1
06681,St.Gallen,8783.39988,8410.19976,779,9,0,0,0,Switzerland,1
06685,Glarus,8664.09984,8621.2512,515,9,0,0,0,Switzerland,1
06690,Altenrhein,8844.00012,8378.84952,398,9,0,0,0,Switzerland,1
P0279,Schmelz,7866.0,7325.99964,230,7,0,0,1,Germany,1
06710,Lausanne,7782.00012,8883.0,616,7,0,0,0,Switzerland,1
06712,Aigle,7892.79984,9003.59928,381,9,0,0,0,Switzerland,1
P0280,Nonnweiler,7794.0,7236.0,375,7,0,0,1,Germany,1
06722,Evolene-Villaz,8103.09996,9119.4012,1825,9,0,0,0,Switzerland,1
06724,Montana,8085.87936,9018.6588,1508,9,0,0,0,Switzerland,1
06727,Visp,8223.50016,9016.50096,640,9,0,0,0,Switzerland,1
06730,Jungfraujoch,8274.70008,8884.35,3580,9,0,0,0,Switzerland,1
06734,Interlaken,8233.30008,8817.00012,580,9,0,0,0,Switzerland,1
06735,Adelboden,8121.85884,8914.4496,1320,9,0,0,0,Switzerland,1
06748,Zermatt,8190.87552,9164.178,1638,9,0,0,0,Switzerland,1
06750,Guetsch,8501.4,8827.65,2287,9,0,0,0,Switzerland,1
06753,Piotta,8527.70016,8902.0512,1007,9,0,0,0,Switzerland,1
06762,Locarno,8616.09996,9093.6,197,9,0,0,0,Switzerland,1
06775,Lugano-Flugh.,8607.30012,9179.69922,279,7,0,0,0,Switzerland,1
06783,San Bernardino,8706.49992,8929.6506,1639,9,0,0,0,Switzerland,1
06784,Davos,8943.69996,8740.94922,1590,7,0,0,0,Switzerland,1
06786,Chur,8831.00016,8710.05042,555,9,0,0,0,Switzerland,1
06787,Andeer,8795.49984,8850.6,1090,9,0,0,0,Switzerland,1
06790,St.Moritz,8941.46796,8911.67076,1850,7,0,0,0,Switzerland,1
06791,Corvatsch,8935.59996,8954.24976,3315,9,0,0,0,Switzerland,1
06792,Samedan,8956.5858,8895.81528,1705,9,0,0,0,Switzerland,1
06794,Robbia,9021.99996,8992.7982,1078,9,0,0,0,Switzerland,1
06798,Scouls,9101.99988,8751.6018,1298,9,0,0,0,Switzerland,1
P0281,Bernau,10284.00012,5579.99928,67,7,0,0,1,Germany,1
07002,Boulogne,5975.89992,6624.45,70,9,0,0,0,France,1
07005,Abbeville,6060.20004,6946.49952,70,7,1,1,0,France,1
P0282,Herzberg/BRB,10162.47744,6102.11718,75,7,0,0,1,Germany,1
07017,Cambrai,6534.0,6902.99982,77,9,0,0,0,France,1
07020,La Hague,4701.70008,7168.35042,3,7,1,1,0,France,1
07024,Cherbourg,4869.36,7210.35,139,9,0,0,0,France,1
P0283,Trebus,10464.00012,5714.99928,15,9,0,0,1,Germany,1
07028,La Heve,5425.59996,7285.1994,100,9,0,0,0,France,1
07037,Rouen,5825.40012,7353.14922,157,7,1,1,0,France,1
07038,Evreux,5839.80012,7546.5,132,9,0,0,0,France,1
07040,Dieppe,5792.00004,7056.45,33,9,0,0,0,France,1
07055,Paris-Beauvais,6165.79992,7318.9494,106,9,0,0,0,France,1
07061,Saint Quentin,6554.19996,7118.10018,98,9,0,0,0,France,1
07070,Reims,6851.999988,7398.0,91,9,0,0,0,France,1
07075,Charleville,7071.50016,7137.2988,149,9,0,0,0,France,1
07090,Metz,7607.99988,7515.00072,190,9,0,0,0,France,1
07100,Ouessant,3579.50016,7844.4018,35,9,0,0,0,France,1
P0284,Lübbenau,10427.99976,6012.0009,51,7,0,0,1,Germany,1
P0285,Ludwigsfelde,10134,5849.99928,40,7,0,0,1,Germany,1
07125,Dinard Apt,4653.06912,7781.9724,58,9,0,0,0,France,1
07130,Rennes,4775.79996,8062.7994,37,7,1,1,0,France,1
07133,Pointe du Roc,4817.88,7650.18,37,9,0,0,0,France,1
P0286,Satow,9540,5094.00036,50,7,0,0,1,Germany,1
07143,Chartres,5940.39996,7851.44988,155,9,0,0,0,France,1
P0288,Meerane,9882,6561.0,250,7,0,0,1,Germany,1
07157,Paris-Flugh.,6312.39984,7551.74988,108,9,0,0,0,France,1
P0289,Lampertswalde,10217.99988,6389.99928,150,7,0,0,1,Germany,1
07169,St. Dizier,7165.29996,7759.0494,139,9,0,0,0,France,1
07173,Epinal,7716.000024,7992.0,317,9,0,0,0,France,1
07180,Nancy,7639.70004,7728.5988,229,3,1,1,0,France,1
P0290,Oppach,10625.99976,6444.00036,350,7,0,0,1,Germany,1
07197,Colmar,8066.80008,8138.5506,211,9,0,0,0,France,1
07200,Penmarch,3825.10008,8209.35,6,9,0,0,0,France,1
07201,Quimper,3902.19984,8114.6988,92,9,0,0,0,France,1
07205,Lann Bihoue,4163.19984,8228.0988,42,9,0,0,0,France,1
P0291,Döbeln,10104.00012,6444.00036,210,7,0,0,1,Germany,1
07235,Le Mans,5468.29992,8131.94964,51,9,0,0,0,France,1
P0292,Wurzen,9984.00024,6282.0009,124,7,0,0,1,Germany,1
07249,Orleans,6040.19988,8104.95018,125,9,0,0,0,France,1
P0293,Pößneck,9558,6659.99928,250,7,0,0,1,Germany,1
07260,Nevers,6520.60008,8640.90018,175,9,0,0,0,France,1
07265,Auxerre,6678,8208.0,207,9,0,0,0,France,1
P0295,Niesky,10746,6327.00018,180,7,0,0,1,Germany,1
07288,Besancon,7556.00004,8505.5994,307,9,0,0,0,France,1
P0297,Dingolfing,9918,7695,360,7,0,0,1,Germany,1
07306,La Roche-Flugh.,4902.59988,8801.8488,90,9,0,0,0,France,1
07315,La Rochelle,4986,9099,4,9,0,0,0,France,1
P0301,Lichtenberg,10530,7874.99928,926,7,0,0,0,Germany,1
07354,Chateauroux,6026.79996,8710.3512,155,9,0,0,0,France,1
07379,Saint-Yan.,6848.89992,8957.5497,242,9,0,0,0,France,1
07385,Macon,7127.49996,9019.8009,216,9,0,0,0,France,1
07434,Limoges,5823,9255.0006,402,7,1,1,0,France,1
P0306,Wank,9407.99988,8370,1770,7,0,0,1,Germany,1
07475,St. Etienne,6945.59988,9432.15084,402,9,0,0,0,France,1
07480,Lyon-Bron,7177.60008,9327.89952,200,9,0,0,0,France,1
P0307,Hörnle,9384.00012,8297.9991,1538,7,0,0,1,Germany,1
07486,Grenoble,7312.79988,9523.50048,384,9,0,0,0,France,1
07491,Chambery-Aix,7516.10016,9373.65048,235,9,0,0,0,France,1
07497,Bourg-St-M,7834.79988,9389.09988,865,9,0,0,0,France,1
07558,Millau,6486.99984,10195.9506,715,7,1,1,0,France,1
P0309,Hochfelln,9918,8235,1665,7,0,0,1,Germany,1
07579,Orange,7149.99996,10182.00024,53,9,0,0,0,France,1
07588,St.Auban,7556.29992,10226.4012,457,9,0,0,0,France,1
07593,Briancon,7794.0,9764.99928,1328,9,0,0,0,France,1
07600,Socoa,4792.89996,10587.00024,24,9,0,0,0,France,1
07602,Biarritz,4847.60016,10546.50024,69,9,0,0,0,France,1
07610,Pau,5250.09996,10592.1,185,9,0,0,0,France,1
P0310,Predigtstuhl,10032.00012,8262.0,1607,7,0,0,1,Germany,1
07622,Auch,5616.5868,10427.1084,121,9,0,0,0,France,1
P0326,Welver,8250.12,6146.82,114,7,0,0,1,Germany,1
07635,Carcassonne,6226.40016,10683.7488,126,9,0,0,0,France,1
07638,Bezier-Vias,6607.00008,10626.1497,16,9,0,0,0,France,1
P0327,Iserlohn,8165.88,6254.82,279,7,0,0,1,Germany,1
P0600,Velbert,7935.3648,6297.9822,249,9,0,0,1,Germany,1
P0601,Wegberg,7661.3724,6403.1364,68,9,0,0,1,Germany,1
P0602,Gladbeck,7909.2,6166.8,64,7,0,0,1,Germany,1
P0603,Calw,8547.04908,7711.2,418,9,0,0,1,Germany,1
P0604,Hagen-Hohenlimburg,8123.1516,6286.5882,131,9,0,0,1,Germany,1
P0605,Ennepetalsperre,8067.24,6349.86,309,9,0,0,1,Germany,1
P0606,Schmallenberg,8384.6844,6397.5798,381,9,0,0,1,Germany,1
P0607,Marsberg,8585.0856,6232.9338,250,6,0,0,1,Germany,1
P0608,Langenau,9044.2296,7830.864,461,9,0,0,1,Germany,1
P0609,Hardheim,8812.8,7230.6,271,7,0,0,1,Germany,1
P0610,Wriezen,10490.4,5551.2,35,8,0,0,1,Germany,1
P0611,Harmersbach,8308.8,7911.0,311,8,0,0,1,Germany,1
07645,Nimes,6986.30004,10337.2497,59,9,0,0,0,France,1
07648,Salon,7237.50012,10474.0506,59,9,0,0,0,France,1
P0328,Siedlingshausen,8448.12,6345,364,7,0,0,1,Germany,1
07667,Hyeres-Flugh.,7612.70004,10749.00024,3,9,0,0,0,France,1
07670,Porquerolles,7643.988,10800,143,9,0,0,0,France,1
07675,Le Luc,7698.99996,10593.14922,80,9,0,0,0,France,1
07680,St. Raphael,7830,10574.99928,2,9,0,0,0,France,1
07684,Cannes,7902.20016,10499.5494,3,9,0,0,0,France,1
P0329,Marsberg-Postweg,8561.88,6246.18,445,9,0,0,1,Germany,1
07695,Cap Ferrat,8040.00006,10430.99964,138,9,0,0,0,France,1
P606,Günzburg,9093.86676,7836.588,444,4,0,1,1,Germany,1
P033,Bad Königshofen,9160.4322,6866.57196,288,4,0,1,1,Germany,1
07754,Calvi,8564.90004,11054.09916,46,9,0,0,0,France,1
P0330,Horn,8622,6002.9991,210,7,0,0,1,Germany,1
07770,Pertusato/Korsika,8704.19988,11677.6512,105,9,0,0,0,France,1
07780,Figari,8677.29996,11607.1488,26,9,0,0,0,France,1
07785,Cap Corse,8769.09996,10797.3,111,9,0,0,0,France,1
P0331,Göhl,9335.99988,4707.00018,19,7,0,0,1,Germany,1
P0332,Bisdorf,9420.00012,4607.99982,9,7,0,0,1,Germany,1
08009,Ribadeo,2873.99988,10512.00018,25,9,0,0,0,Spain,1
08013,Aviles-Div.Past,3270.00006,10503.0,10,9,0,0,0,Spain,1
08014,Gijon,3347.712,10497.6,3,9,0,0,0,Spain,1
08015,Oviedo,3285.324,10609.164,335,7,1,1,0,Spain,1
08021,Santander Hafen,4020.69996,10568.2482,6,9,0,0,0,Spain,1
P0346,Gettorf,8994.00024,4634.99928,10,7,0,0,1,Germany,1
08025,Bilbao,4353.90012,10639.04868,42,9,0,0,0,Spain,1
P0347,Harrislee,8777.99988,4428.0,10,7,0,0,1,Germany,1
08029,San Sebastian/Irun,4756.60008,10605.29868,5,9,0,0,0,Spain,1
08040,Fisterra,2057.99976,10835.99964,98,9,0,0,0,Spain,1
08042,Santiago,2372.10012,10860.5988,370,9,0,0,0,Spain,1
P0348,Malente,9198,4769.99928,15,7,0,0,1,Germany,1
08055,Leon,3365.62524,11022.25482,926,3,1,1,0,Spain,1
08075,Burgos,4096.29996,11147.7006,894,7,1,1,0,Spain,1
08080,Vitoria Obs.,4416.00012,10869.15024,513,9,0,0,0,Spain,1
08140,Valladolid-Flugh.,3654,11502.0,849,9,0,0,0,Spain,1
08141,Valladolid,3688.44588,11534.0112,734,7,1,1,0,Spain,1
P0349,Marne,8645.99976,4887.0,5,7,0,0,1,Germany,1
08171,Lerida,5614.34004,11540.65428,203,7,1,1,0,Spain,1
08175,Reus,5824.548,11799.054,71,9,0,0,0,Spain,1
P0350,Reinfeld,9174.00024,4950.00072,15,7,0,0,1,Germany,1
08183,Sabadell,6161.999976,11601.00036,148,9,0,0,0,Spain,1
08184,Gerona,6394.79988,11387.69982,143,7,1,1,0,Spain,1
P0351,Schönberg,9132.00012,4644.0,5,7,0,0,1,Germany,1
P0352,Trappenkamp,9077.99976,4842.00018,70,7,0,0,1,Germany,1
08227,Madrid-Torrejon,4157.89992,12158.99964,607,9,0,0,0,Spain,1
08272,Toledo,3943.692,12482.262,451,3,1,1,0,Spain,1
P0353,Wesselburen,8610.00012,4742.99982,5,7,0,0,1,Germany,1
P0354,Meißner,8957.99988,6353.99964,754,7,0,0,1,Germany,1
08286,Castell.d.l.Plana,5374.116,12443.112,36,9,0,0,0,Spain,1
P0355,Kladrum,9642.00024,5103.0,50,7,0,0,1,Germany,1
08307,Pollensa,6516.0,12474,2,9,0,0,0,Spain,1
P0356,Rakow,10092.00024,4833.0,17,7,0,0,1,Germany,1
08330,Badajoz,2941.488,13023.018,185,7,1,1,0,Spain,1
P0357,Ravensberg,9612,4868.99964,12,7,0,0,1,Germany,1
08370,Javea/Yuntamien,5339.9999988,13077.00018,15,9,0,0,0,Spain,1
P0358,Ablaß,10062,6362.99982,150,7,0,0,1,Germany,1
08383,Huelva,2912.50008,13888.8,20,9,0,0,0,Spain,1
08390,Sevilla-Stadt,3240,13842.0009,8,9,0,0,0,Spain,1
08391,Sevilla,3283.49988,13814.99928,34,3,1,1,0,Spain,1
08397,Moron d.l.Frontera,3378.30012,13954.50018,572,9,0,0,0,Spain,1
P0359,Dorna,9972,6066.00036,106,7,0,0,1,Germany,1
P0360,Willmersdorf,10325.99988,5579.99928,67,7,0,0,1,Germany,1
P0361,Hochheim,9234,6471.00036,321,7,0,0,1,Germany,1
08432,Aguilas,4830.000012,13814.99928,33,9,0,0,0,Spain,1
08433,Murcia/S.Javier,5110.80012,13613.9994,5,9,0,0,0,Spain,1
P0362,Ihlewitz,9605.99988,6137.9991,159,7,0,0,1,Germany,1
P0363,Neuenfeld,10445.99976,5174.99928,10,7,0,0,1,Germany,1
08485,Motril,4128.000012,14192.99982,3,9,0,0,0,Spain,1
P0364,Obhausen,9594,6272.9991,190,7,0,0,1,Germany,1
08495,Gibraltar,3474.20016,14497.95078,5,9,0,0,0,Spain,1
P0366,Reichenbach,10728,6407.9991,249,7,0,0,1,Germany,1
P0409,Marsberg-Meerhof,8579.88,6192.18,371,7,0,0,1,Germany,1
P0410,Sefferweich,7740,7002.00018,389,7,0,0,1,Germany,1
P0411,Flomborn,8340.00012,7182.0,180,7,0,0,1,Germany,1
08532,Sintra/Granja,2040.00012,13050.00072,134,9,0,0,0,Portugal,1
08536,Lissabon-Flugh.,2112.00012,13086.00036,114,9,0,0,0,Portugal,1
08538,Sagres,2178.0,14040,25,9,0,0,0,Portugal,1
P0412,Scheid,7740,6758.99964,334,7,0,0,1,Germany,1
08541,Sines,2207.99988,13527.0,98,7,1,1,0,Portugal,1
P0413,Nieder Kostenz,8052.00012,7055.99964,364,7,0,0,1,Germany,1
08546,Porto/Serra do Pilar,2304,11808.0018,93,9,0,0,0,Portugal,1
08547,Aveiro,2255.99976,12069,8,9,0,0,0,Portugal,1
08548,Coimbra,2351.99988,12339,179,7,1,1,0,Portugal,1
08551,Viana d.Castelo,2232.0,11538.0018,48,9,0,0,0,Portugal,1
